meal_id,week,num_orders,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,price_ratio,price_discount,selling_price,unit_cost,holding_cost,shortage_cost,shelf_life_weeks,week_of_year
1727,118,25898,443.3822077922078,445.6272727272728,0,0,Rice Bowl,Indian,0.995,2.25,443.38,177.35,8.868,221.69,2,14
1727,119,23724,447.2996103896104,447.2996103896104,0,0,Rice Bowl,Indian,1.0,0.0,447.3,178.92,8.946,223.65,2,15
1727,120,21525,447.0094805194806,447.0866233766234,0,1,Rice Bowl,Indian,0.9998,0.08,447.01,178.8,8.94,223.5,2,16
1727,121,24442,447.3972727272727,447.55311688311684,0,0,Rice Bowl,Indian,0.9997,0.16,447.4,178.96,8.948,223.7,2,17
1727,122,23558,447.36454545454546,447.3385714285714,0,0,Rice Bowl,Indian,1.0001,-0.03,447.36,178.95,8.948,223.68,2,18
1727,123,23260,447.0641558441559,447.0901298701299,0,0,Rice Bowl,Indian,0.9999,0.03,447.06,178.83,8.942,223.53,2,19
1727,124,22613,448.3951948051948,448.36922077922077,0,0,Rice Bowl,Indian,1.0001,-0.03,448.4,179.36,8.968,224.2,2,20
1727,125,24291,447.0964935064935,447.9302597402597,0,1,Rice Bowl,Indian,0.9981,0.83,447.1,178.84,8.942,223.55,2,21
1727,126,27099,446.3276623376624,447.9790909090909,0,1,Rice Bowl,Indian,0.9963,1.65,446.33,178.53,8.926,223.16,2,22
1727,127,23677,447.78181818181815,448.44675324675325,0,1,Rice Bowl,Indian,0.9985,0.66,447.78,179.11,8.956,223.89,2,23
1727,128,23177,447.41376623376624,448.1566233766234,0,1,Rice Bowl,Indian,0.9983,0.74,447.41,178.97,8.949,223.71,2,24
1727,129,26405,447.17285714285714,448.14948051948056,0,0,Rice Bowl,Indian,0.9978,0.98,447.17,178.87,8.944,223.59,2,25
1727,130,28396,445.5635064935065,448.24753246753244,0,1,Rice Bowl,Indian,0.994,2.68,445.56,178.23,8.912,222.78,2,26
1727,131,22321,445.00922077922075,447.62831168831167,0,0,Rice Bowl,Indian,0.9941,2.62,445.01,178.0,8.9,222.5,2,27
1727,132,25348,444.58090909090913,447.21259740259745,0,0,Rice Bowl,Indian,0.9941,2.63,444.58,177.83,8.892,222.29,2,28
1727,133,24014,443.7215584415584,447.3622077922078,0,0,Rice Bowl,Indian,0.9919,3.64,443.72,177.49,8.875,221.86,2,29
1727,134,31119,445.27376623376625,445.867012987013,0,1,Rice Bowl,Indian,0.9987,0.59,445.27,178.11,8.906,222.64,2,30
1727,135,80228,326.211038961039,445.78909090909093,1,1,Rice Bowl,Indian,0.7318,119.58,326.21,130.48,6.524,163.11,2,31
1727,136,72350,325.254025974026,445.854025974026,1,1,Rice Bowl,Indian,0.7295,120.6,325.25,130.1,6.505,162.63,2,32
1727,137,61045,325.2976623376623,445.48792207792206,0,1,Rice Bowl,Indian,0.7302,120.19,325.3,130.12,6.506,162.65,2,33
1727,138,30977,419.5502597402597,443.2507792207792,0,1,Rice Bowl,Indian,0.9465,23.7,419.55,167.82,8.391,209.78,2,34
1727,139,29131,428.2657142857143,445.7784415584416,0,1,Rice Bowl,Indian,0.9607,17.51,428.27,171.31,8.566,214.13,2,35
1727,140,25698,429.07116883116885,445.2761038961039,0,1,Rice Bowl,Indian,0.9636,16.2,429.07,171.63,8.582,214.54,2,36
1727,141,21757,440.3005194805195,445.40012987012983,0,1,Rice Bowl,Indian,0.9886,5.1,440.3,176.12,8.806,220.15,2,37
1727,142,22456,442.0614285714286,446.711038961039,0,1,Rice Bowl,Indian,0.9896,4.65,442.06,176.82,8.841,221.03,2,38
1727,143,27368,442.44090909090903,446.72999999999996,0,1,Rice Bowl,Indian,0.9904,4.29,442.44,176.98,8.849,221.22,2,39
1727,144,23137,443.29441558441556,446.8181818181818,0,1,Rice Bowl,Indian,0.9921,3.52,443.29,177.32,8.866,221.65,2,40
1727,145,22147,442.28740259740255,446.03831168831164,0,1,Rice Bowl,Indian,0.9916,3.75,442.29,176.91,8.846,221.14,2,41
1754,1,38009,278.5888311688312,278.97623376623375,0,1,Sandwich,Italian,0.9986,0.39,278.59,111.44,5.572,139.29,2,1
1754,2,35203,287.0153246753247,286.7685714285714,0,1,Sandwich,Italian,1.0009,-0.25,287.02,114.81,5.741,143.51,2,2
1754,3,32976,287.3503896103896,287.38935064935066,0,0,Sandwich,Italian,0.9999,0.04,287.35,114.94,5.747,143.68,2,3
1754,4,32878,287.1377922077922,287.1637662337662,0,0,Sandwich,Italian,0.9999,0.03,287.14,114.86,5.743,143.57,2,4
1754,5,30887,241.39407894736843,283.20697368421054,0,1,Sandwich,Italian,0.8524,41.81,241.39,96.56,4.828,120.7,2,5
1754,6,27736,226.0140789473684,279.00631578947366,0,0,Sandwich,Italian,0.8101,52.99,226.01,90.41,4.52,113.01,2,6
1754,7,26934,243.94789473684213,277.36263157894734,0,0,Sandwich,Italian,0.8795,33.41,243.95,97.58,4.879,121.97,2,7
1754,8,25975,257.4313157894737,277.44039473684205,0,0,Sandwich,Italian,0.9279,20.01,257.43,102.97,5.148,128.72,2,8
1754,9,27305,261.5335526315789,276.87565789473683,0,0,Sandwich,Italian,0.9446,15.34,261.53,104.61,5.23,130.77,2,9
1754,10,30587,270.7094736842105,277.5026315789474,0,0,Sandwich,Italian,0.9755,6.79,270.71,108.28,5.414,135.35,2,10
1754,11,29859,276.91473684210524,277.91065789473686,0,0,Sandwich,Italian,0.9964,1.0,276.91,110.77,5.538,138.46,2,11
1754,12,29410,278.3410526315789,279.2213157894737,0,0,Sandwich,Italian,0.9968,0.88,278.34,111.34,5.567,139.17,2,12
1754,13,33014,278.9325,279.65723684210525,0,0,Sandwich,Italian,0.9974,0.72,278.93,111.57,5.578,139.47,2,13
1754,14,31775,278.29346666666663,279.86039999999997,0,0,Sandwich,Italian,0.9944,1.57,278.29,111.32,5.566,139.15,2,14
1754,15,28918,278.27613333333335,279.43933333333337,0,0,Sandwich,Italian,0.9958,1.16,278.28,111.31,5.566,139.14,2,15
1754,16,27742,287.4737333333333,287.39373333333333,0,0,Sandwich,Italian,1.0003,-0.08,287.47,114.99,5.75,143.74,2,16
1754,17,33898,281.866447368421,285.07078947368416,0,0,Sandwich,Italian,0.9888,3.2,281.87,112.75,5.638,140.93,2,17
1754,18,179189,191.8203947368421,285.08394736842104,1,1,Sandwich,Italian,0.6729,93.26,191.82,76.73,3.837,95.91,2,18
1754,19,68017,240.17333333333335,280.3717333333333,0,1,Sandwich,Italian,0.8566,40.2,240.17,96.07,4.804,120.09,2,19
1754,20,38024,261.618,279.5670666666667,0,1,Sandwich,Italian,0.9358,17.95,261.62,104.65,5.233,130.81,2,20
1754,21,42805,267.35236842105263,276.4719736842105,0,1,Sandwich,Italian,0.967,9.12,267.35,106.94,5.347,133.68,2,21
1754,22,101277,239.94223684210527,276.3667105263158,1,1,Sandwich,Italian,0.8682,36.42,239.94,95.98,4.799,119.97,2,22
1754,23,86453,240.4117105263158,276.3403947368421,1,1,Sandwich,Italian,0.87,35.93,240.41,96.16,4.808,120.21,2,23
1754,24,35323,272.75355263157894,276.9003947368421,0,1,Sandwich,Italian,0.985,4.15,272.75,109.1,5.455,136.38,2,24
1754,25,31403,275.9694736842105,276.98776315789473,0,1,Sandwich,Italian,0.9963,1.02,275.97,110.39,5.52,137.98,2,25
1754,26,31788,276.17565789473684,276.60565789473685,0,0,Sandwich,Italian,0.9984,0.43,276.18,110.47,5.524,138.09,2,26
1754,27,38232,277.9326315789474,278.36815789473684,0,1,Sandwich,Italian,0.9984,0.44,277.93,111.17,5.558,138.97,2,27
1754,28,26129,274.9117105263158,274.6153947368421,0,1,Sandwich,Italian,1.0011,-0.3,274.91,109.96,5.498,137.46,2,28
1754,29,21156,281.07473684210527,280.89526315789476,0,1,Sandwich,Italian,1.0006,-0.18,281.07,112.43,5.622,140.54,2,29
1754,30,146918,226.1892105263158,281.0910526315789,1,1,Sandwich,Italian,0.8047,54.9,226.19,90.48,4.524,113.09,2,30
1754,31,47945,241.88363636363638,273.9054545454546,0,1,Sandwich,Italian,0.8831,32.02,241.88,96.75,4.838,120.94,2,31
1754,32,185913,236.87181818181818,274.07428571428574,1,1,Sandwich,Italian,0.8643,37.2,236.87,94.75,4.738,118.44,2,32
1754,33,40642,257.14337662337664,269.0207792207792,0,1,Sandwich,Italian,0.9558,11.88,257.14,102.86,5.143,128.57,2,33
1754,34,32549,271.3572727272727,276.59844155844155,0,1,Sandwich,Italian,0.9811,5.24,271.36,108.54,5.427,135.68,2,34
1754,35,17194,279.7601315789474,281.3017105263158,0,1,Sandwich,Italian,0.9945,1.54,279.76,111.9,5.595,139.88,2,35
1754,36,34950,283.2924675324675,285.3379220779221,0,0,Sandwich,Italian,0.9928,2.05,283.29,113.32,5.666,141.65,2,36
1754,37,32834,284.6309090909091,286.141038961039,0,0,Sandwich,Italian,0.9947,1.51,284.63,113.85,5.692,142.32,2,37
1754,38,30311,286.1772727272727,288.26012987012984,0,0,Sandwich,Italian,0.9928,2.08,286.18,114.47,5.724,143.09,2,38
1754,39,29617,295.2816883116883,295.5024675324675,0,0,Sandwich,Italian,0.9993,0.22,295.28,118.11,5.906,147.64,2,39
1754,40,30286,295.5631168831169,297.038961038961,0,1,Sandwich,Italian,0.995,1.48,295.56,118.23,5.912,147.78,2,40
1754,41,26132,294.2679220779221,296.1819480519481,0,0,Sandwich,Italian,0.9935,1.91,294.27,117.71,5.886,147.13,2,41
1754,42,24769,300.99142857142857,301.2122077922078,0,0,Sandwich,Italian,0.9993,0.22,300.99,120.4,6.02,150.5,2,42
1754,43,19319,300.9666233766234,301.1744155844156,0,0,Sandwich,Italian,0.9993,0.21,300.97,120.39,6.02,150.48,2,43
1754,44,26118,284.11324675324676,294.29545454545456,0,1,Sandwich,Italian,0.9654,10.18,284.11,113.65,5.683,142.06,2,44
1754,45,31893,275.64623376623376,290.804025974026,0,0,Sandwich,Italian,0.9479,15.16,275.65,110.26,5.513,137.82,2,45
1754,46,38233,238.16181818181818,290.70012987012984,1,1,Sandwich,Italian,0.8193,52.54,238.16,95.26,4.763,119.08,2,46
1754,47,63666,240.32272727272726,290.7261038961039,1,1,Sandwich,Italian,0.8266,50.4,240.32,96.13,4.806,120.16,2,47
1754,48,239884,177.6568831168831,290.71311688311687,1,1,Sandwich,Italian,0.6111,113.06,177.66,71.06,3.553,88.83,2,48
1754,49,43272,272.22402597402595,292.5696103896104,0,1,Sandwich,Italian,0.9305,20.35,272.22,108.89,5.445,136.11,2,49
1754,50,40168,272.3492207792208,292.01844155844157,0,1,Sandwich,Italian,0.9326,19.67,272.35,108.94,5.447,136.17,2,50
1754,51,52317,248.3748051948052,291.8354545454546,1,1,Sandwich,Italian,0.8511,43.46,248.37,99.35,4.968,124.19,2,51
1754,52,38099,293.85103896103897,297.8861038961039,0,1,Sandwich,Italian,0.9865,4.04,293.85,117.54,5.877,146.93,2,52
1754,53,45343,293.8935064935065,298.09363636363634,0,1,Sandwich,Italian,0.9859,4.2,293.89,117.56,5.878,146.95,2,1
1754,54,18528,290.3658441558441,293.5864935064935,0,1,Sandwich,Italian,0.989,3.22,290.37,116.15,5.808,145.18,2,2
1754,55,34271,297.3137662337662,300.1638961038961,0,1,Sandwich,Italian,0.9905,2.85,297.31,118.93,5.946,148.66,2,3
1754,56,22238,299.9512987012987,300.58116883116884,0,0,Sandwich,Italian,0.9979,0.63,299.95,119.98,5.999,149.98,2,4
1754,57,27783,265.95844155844156,292.59246753246754,0,0,Sandwich,Italian,0.909,26.63,265.96,106.38,5.319,132.98,2,5
1754,58,25573,256.3379220779221,288.78649350649346,0,1,Sandwich,Italian,0.8876,32.45,256.34,102.54,5.127,128.17,2,6
1754,59,27545,269.99233766233766,285.50207792207794,0,1,Sandwich,Italian,0.9457,15.51,269.99,108.0,5.4,135.0,2,7
1754,60,205029,241.322987012987,285.34623376623375,1,1,Sandwich,Italian,0.8457,44.02,241.32,96.53,4.826,120.66,2,8
1754,61,37190,285.7425974025974,286.58,0,1,Sandwich,Italian,0.9971,0.84,285.74,114.3,5.715,142.87,2,9
1754,62,15612,288.7380519480519,290.75519480519483,0,1,Sandwich,Italian,0.9931,2.02,288.74,115.5,5.775,144.37,2,10
1754,63,20387,283.53415584415586,290.87012987012986,0,1,Sandwich,Italian,0.9748,7.34,283.53,113.41,5.671,141.77,2,11
1754,64,21589,276.0505194805195,286.505974025974,0,1,Sandwich,Italian,0.9635,10.46,276.05,110.42,5.521,138.03,2,12
1754,65,38208,284.0364935064935,287.96844155844155,0,0,Sandwich,Italian,0.9863,3.93,284.04,113.61,5.68,142.02,2,13
1754,66,39673,287.6122077922078,289.5935064935065,0,0,Sandwich,Italian,0.9932,1.98,287.61,115.04,5.752,143.81,2,14
1754,67,39091,283.1227272727273,287.01181818181817,0,0,Sandwich,Italian,0.9864,3.89,283.12,113.25,5.663,141.56,2,15
1754,68,185671,192.47896103896105,286.99883116883115,1,1,Sandwich,Italian,0.6707,94.52,192.48,76.99,3.85,96.24,2,16
1754,69,167396,192.00181818181818,286.86896103896106,1,1,Sandwich,Italian,0.6693,94.87,192.0,76.8,3.84,96.0,2,17
1754,70,198233,191.09363636363636,286.842987012987,1,1,Sandwich,Italian,0.6662,95.75,191.09,76.44,3.822,95.55,2,18
1754,71,173004,190.96571428571428,285.46155844155845,1,1,Sandwich,Italian,0.669,94.5,190.97,76.39,3.82,95.48,2,19
1754,72,38032,277.2366233766234,282.85194805194806,0,1,Sandwich,Italian,0.9801,5.62,277.24,110.89,5.544,138.62,2,20
1754,73,33668,286.25480519480516,288.31805194805196,0,1,Sandwich,Italian,0.9928,2.06,286.25,114.5,5.725,143.13,2,21
1754,74,54653,288.43142857142857,288.4479220779221,1,1,Sandwich,Italian,0.9999,0.02,288.43,115.37,5.768,144.22,2,22
1754,75,85669,248.81883116883117,287.7172727272727,1,1,Sandwich,Italian,0.8648,38.9,248.82,99.53,4.977,124.41,2,23
1754,76,51438,242.71935064935064,286.21974025974026,0,1,Sandwich,Italian,0.848,43.5,242.72,97.09,4.855,121.36,2,24
1754,77,32421,287.15116883116883,288.9388311688312,0,1,Sandwich,Italian,0.9938,1.79,287.15,114.86,5.743,143.58,2,25
1754,78,39167,286.3012987012987,289.01402597402597,0,1,Sandwich,Italian,0.9906,2.71,286.3,114.52,5.726,143.15,2,26
1754,79,154970,197.14000000000001,289.00103896103894,1,1,Sandwich,Italian,0.6821,91.86,197.14,78.86,3.943,98.57,2,27
1754,80,40497,283.1975324675325,287.6664935064935,0,1,Sandwich,Italian,0.9845,4.47,283.2,113.28,5.664,141.6,2,28
1754,81,40426,291.0216883116883,291.14649350649347,0,1,Sandwich,Italian,0.9996,0.12,291.02,116.41,5.82,145.51,2,29
1754,82,37811,289.8737662337662,291.88740259740257,0,1,Sandwich,Italian,0.9931,2.01,289.87,115.95,5.798,144.94,2,30
1754,83,46558,283.54,285.77078947368426,0,1,Sandwich,Italian,0.9922,2.23,283.54,113.42,5.671,141.77,2,31
1754,84,38709,283.27311688311687,283.7723376623377,0,1,Sandwich,Italian,0.9982,0.5,283.27,113.31,5.666,141.64,2,32
1754,85,27765,280.79103896103896,286.6476623376623,0,1,Sandwich,Italian,0.9796,5.86,280.79,112.32,5.616,140.4,2,33
1754,86,26849,288.5333766233766,289.6148051948052,0,1,Sandwich,Italian,0.9963,1.08,288.53,115.41,5.77,144.27,2,34
1754,87,26569,301.84844155844155,301.4220779220779,0,1,Sandwich,Italian,1.0014,-0.43,301.85,120.74,6.037,150.92,2,35
1754,88,29194,305.55285714285714,305.6177922077922,0,0,Sandwich,Italian,0.9998,0.06,305.55,122.22,6.111,152.78,2,36
1754,89,23872,304.76467532467535,305.6815584415584,0,0,Sandwich,Italian,0.997,0.92,304.76,121.91,6.096,152.38,2,37
1754,90,21089,305.56701298701296,306.2807792207792,0,0,Sandwich,Italian,0.9977,0.71,305.57,122.23,6.112,152.78,2,38
1754,91,23122,302.92155844155843,305.2051948051948,0,1,Sandwich,Italian,0.9925,2.28,302.92,121.17,6.058,151.46,2,39
1754,92,25895,305.23077922077925,306.0803896103896,0,1,Sandwich,Italian,0.9972,0.85,305.23,122.09,6.105,152.62,2,40
1754,93,30226,304.39740259740256,306.2555844155844,0,0,Sandwich,Italian,0.9939,1.86,304.4,121.76,6.088,152.2,2,41
1754,94,29201,308.0979220779221,308.25376623376627,0,0,Sandwich,Italian,0.9995,0.16,308.1,123.24,6.162,154.05,2,42
1754,95,27757,308.1612987012987,308.26519480519477,0,0,Sandwich,Italian,0.9997,0.1,308.16,123.26,6.163,154.08,2,43
1754,96,25989,304.1061038961039,305.10324675324676,0,0,Sandwich,Italian,0.9967,1.0,304.11,121.64,6.082,152.05,2,44
1754,97,13563,281.874025974026,299.1942857142857,0,0,Sandwich,Italian,0.9421,17.32,281.87,112.75,5.638,140.94,2,45
1754,98,28349,297.39285714285717,302.05038961038963,0,1,Sandwich,Italian,0.9846,4.66,297.39,118.96,5.948,148.7,2,46
1754,99,25943,301.6133766233766,305.3115584415584,0,0,Sandwich,Italian,0.9879,3.7,301.61,120.65,6.033,150.81,2,47
1754,100,34977,307.0790909090909,308.6341558441558,0,0,Sandwich,Italian,0.995,1.56,307.08,122.83,6.142,153.54,2,48
1754,101,27806,302.2531168831169,308.652987012987,0,0,Sandwich,Italian,0.9793,6.4,302.25,120.9,6.045,151.13,2,49
1754,102,24272,305.65636363636366,309.86545454545455,0,0,Sandwich,Italian,0.9864,4.21,305.66,122.26,6.113,152.83,2,50
1754,103,20062,306.9779220779221,309.32766233766233,0,1,Sandwich,Italian,0.9924,2.35,306.98,122.79,6.14,153.49,2,51
1754,104,29361,307.93571428571425,309.517012987013,0,0,Sandwich,Italian,0.9949,1.58,307.94,123.17,6.158,153.97,2,52
1754,105,46473,309.0064935064935,311.45506493506497,0,1,Sandwich,Italian,0.9921,2.45,309.01,123.6,6.18,154.5,2,1
1754,106,33319,310.5338961038961,310.44298701298703,0,0,Sandwich,Italian,1.0003,-0.09,310.53,124.21,6.21,155.27,2,2
1754,107,30501,313.1667532467533,313.19272727272727,0,0,Sandwich,Italian,0.9999,0.03,313.17,125.27,6.264,156.58,2,3
1754,108,28594,312.96051948051945,312.9475324675325,0,0,Sandwich,Italian,1.0,-0.01,312.96,125.18,6.259,156.48,2,4
1754,109,39320,295.98233766233767,306.4893506493506,0,1,Sandwich,Italian,0.9657,10.51,295.98,118.39,5.92,147.99,2,5
1754,110,109300,241.94103896103894,306.60623376623374,1,1,Sandwich,Italian,0.7891,64.67,241.94,96.78,4.839,120.97,2,6
1754,111,91877,241.10415584415585,306.5542857142857,0,1,Sandwich,Italian,0.7865,65.45,241.1,96.44,4.822,120.55,2,7
1754,112,89757,241.06636363636363,306.4244155844156,0,1,Sandwich,Italian,0.7867,65.36,241.07,96.43,4.822,120.53,2,8
1754,113,33936,301.6818181818182,307.08974025974027,0,1,Sandwich,Italian,0.9824,5.41,301.68,120.67,6.034,150.84,2,9
1754,114,31675,304.43324675324675,308.55103896103896,0,1,Sandwich,Italian,0.9867,4.12,304.43,121.77,6.088,152.22,2,10
1754,115,29020,308.29987012987016,311.0712987012987,0,1,Sandwich,Italian,0.9911,2.77,308.3,123.32,6.166,154.15,2,11
1754,116,34035,306.451948051948,309.72181818181815,0,1,Sandwich,Italian,0.9894,3.27,306.45,122.58,6.129,153.23,2,12
1754,117,22533,308.90376623376625,310.44298701298703,0,1,Sandwich,Italian,0.995,1.54,308.9,123.56,6.178,154.45,2,13
1754,118,25923,309.24545454545455,311.32675324675324,0,1,Sandwich,Italian,0.9933,2.08,309.25,123.7,6.185,154.62,2,14
1754,119,24048,308.7820779220779,309.7516883116883,0,1,Sandwich,Italian,0.9969,0.97,308.78,123.51,6.176,154.39,2,15
1754,120,21081,312.3416883116883,312.28974025974026,0,0,Sandwich,Italian,1.0002,-0.05,312.34,124.94,6.247,156.17,2,16
1754,121,26669,311.987012987013,312.1168831168831,0,0,Sandwich,Italian,0.9996,0.13,311.99,124.79,6.24,155.99,2,17
1754,122,32467,294.72727272727275,305.74454545454546,0,0,Sandwich,Italian,0.964,11.02,294.73,117.89,5.895,147.36,2,18
1754,123,17522,294.984025974026,301.7854545454545,0,0,Sandwich,Italian,0.9775,6.8,294.98,117.99,5.9,147.49,2,19
1754,124,29766,301.288961038961,303.064025974026,0,0,Sandwich,Italian,0.9941,1.78,301.29,120.52,6.026,150.64,2,20
1754,125,29587,301.61298701298705,305.20051948051946,0,0,Sandwich,Italian,0.9882,3.59,301.61,120.65,6.033,150.81,2,21
1754,126,27512,303.63805194805195,307.07675324675324,0,0,Sandwich,Italian,0.9888,3.44,303.64,121.46,6.073,151.82,2,22
1754,127,28866,307.69909090909096,309.69701298701295,0,0,Sandwich,Italian,0.9935,2.0,307.7,123.08,6.154,153.85,2,23
1754,128,123828,245.0738961038961,309.77493506493505,1,1,Sandwich,Italian,0.7911,64.7,245.07,98.03,4.902,122.54,2,24
1754,129,96201,249.76168831168832,309.8268831168831,1,1,Sandwich,Italian,0.8061,60.07,249.76,99.9,4.995,124.88,2,25
1754,130,42343,307.2833766233766,310.397012987013,0,1,Sandwich,Italian,0.99,3.11,307.28,122.91,6.146,153.64,2,26
1754,131,45455,308.28688311688313,312.4231168831169,0,1,Sandwich,Italian,0.9868,4.14,308.29,123.31,6.166,154.14,2,27
1754,132,44006,307.60350649350653,310.9662337662338,0,1,Sandwich,Italian,0.9892,3.36,307.6,123.04,6.152,153.8,2,28
1754,133,38499,310.85948051948054,313.09155844155845,0,1,Sandwich,Italian,0.9929,2.23,310.86,124.34,6.217,155.43,2,29
1754,134,38346,312.3341558441558,313.32779220779224,0,1,Sandwich,Italian,0.9968,0.99,312.33,124.93,6.247,156.17,2,30
1754,135,48559,307.1696103896104,307.20545454545453,0,1,Sandwich,Italian,0.9999,0.04,307.17,122.87,6.144,153.58,2,31
1754,136,40915,303.47935064935064,304.2218181818182,0,1,Sandwich,Italian,0.9976,0.74,303.48,121.39,6.07,151.74,2,32
1754,137,33164,304.0514285714286,304.7387012987013,0,1,Sandwich,Italian,0.9977,0.69,304.05,121.62,6.081,152.03,2,33
1754,138,30552,308.2384415584416,309.45961038961036,0,1,Sandwich,Italian,0.9961,1.22,308.24,123.3,6.165,154.12,2,34
1754,139,43699,310.85155844155844,310.55285714285714,0,0,Sandwich,Italian,1.001,-0.3,310.85,124.34,6.217,155.43,2,35
1754,140,46425,311.8802597402597,311.8412987012987,0,0,Sandwich,Italian,1.0001,-0.04,311.88,124.75,6.238,155.94,2,36
1754,141,39735,312.0715584415584,311.99363636363637,0,0,Sandwich,Italian,1.0002,-0.08,312.07,124.83,6.242,156.04,2,37
1754,142,37754,311.40233766233763,311.49324675324675,0,0,Sandwich,Italian,0.9997,0.09,311.4,124.56,6.228,155.7,2,38
1754,143,42616,311.59766233766237,311.7405194805195,0,0,Sandwich,Italian,0.9995,0.14,311.6,124.64,6.232,155.8,2,39
1754,144,45377,311.84285714285716,311.712987012987,0,0,Sandwich,Italian,1.0004,-0.13,311.84,124.74,6.237,155.92,2,40
1754,145,42629,312.2766233766234,311.88701298701295,0,0,Sandwich,Italian,1.0012,-0.39,312.28,124.91,6.246,156.14,2,41
1885,1,55941,125.30285714285714,125.38636363636364,0,1,Beverages,Thai,0.9993,0.08,125.3,50.12,2.506,62.65,2,1
1885,2,66683,114.52974025974027,125.34779220779221,1,1,Beverages,Thai,0.9137,10.82,114.53,45.81,2.29,57.26,2,2
1885,3,59831,114.60376623376624,125.55480519480518,0,1,Beverages,Thai,0.9128,10.95,114.6,45.84,2.292,57.3,2,3
1885,4,62001,124.47896103896105,125.56623376623376,0,1,Beverages,Thai,0.9913,1.09,124.48,49.79,2.49,62.24,2,4
1885,5,52944,129.06078947368422,127.9582894736842,0,1,Beverages,Thai,1.0086,-1.1,129.06,51.62,2.581,64.53,2,5
1885,6,51463,129.13776315789474,128.04723684210526,0,1,Beverages,Thai,1.0085,-1.09,129.14,51.66,2.583,64.57,2,6
1885,7,54024,129.04394736842104,128.40144736842106,0,1,Beverages,Thai,1.005,-0.64,129.04,51.62,2.581,64.52,2,7
1885,8,65824,118.23881578947368,128.54381578947368,1,1,Beverages,Thai,0.9198,10.31,118.24,47.3,2.365,59.12,2,8
1885,9,55216,126.70907894736841,127.38355263157894,0,1,Beverages,Thai,0.9947,0.67,126.71,50.68,2.534,63.35,2,9
1885,10,52134,127.67710526315791,127.45421052631579,0,1,Beverages,Thai,1.0017,-0.22,127.68,51.07,2.554,63.84,2,10
1885,11,55970,128.74486842105264,127.91447368421052,0,1,Beverages,Thai,1.0065,-0.83,128.74,51.5,2.575,64.37,2,11
1885,12,56966,128.64197368421054,127.81434210526315,0,1,Beverages,Thai,1.0065,-0.83,128.64,51.46,2.573,64.32,2,12
1885,13,55825,129.07986842105262,128.00697368421052,0,1,Beverages,Thai,1.0084,-1.07,129.08,51.63,2.582,64.54,2,13
1885,14,43112,129.09223684210528,128.96697368421053,0,1,Beverages,Thai,1.001,-0.13,129.09,51.64,2.582,64.55,2,14
1885,15,48051,125.14842105263159,129.05276315789473,0,1,Beverages,Thai,0.9697,3.9,125.15,50.06,2.503,62.57,2,15
1885,16,47590,124.29266666666668,128.82986666666667,0,1,Beverages,Thai,0.9648,4.54,124.29,49.72,2.486,62.15,2,16
1885,17,49462,125.10697368421052,129.18157894736842,0,1,Beverages,Thai,0.9685,4.07,125.11,50.04,2.502,62.55,2,17
1885,18,47697,124.91710526315791,129.12973684210527,0,1,Beverages,Thai,0.9674,4.21,124.92,49.97,2.498,62.46,2,18
1885,19,51538,120.69052631578947,129.07197368421052,0,1,Beverages,Thai,0.9351,8.38,120.69,48.28,2.414,60.35,2,19
1885,20,52279,120.09539473684211,129.18,0,1,Beverages,Thai,0.9297,9.08,120.1,48.04,2.402,60.05,2,20
1885,21,51322,119.93773333333333,127.03173333333332,0,1,Beverages,Thai,0.9442,7.09,119.94,47.98,2.399,59.97,2,21
1885,22,52222,120.14407894736843,127.43065789473684,0,1,Beverages,Thai,0.9428,7.29,120.14,48.06,2.403,60.07,2,22
1885,23,42349,127.73736842105264,131.84907894736844,0,1,Beverages,Thai,0.9688,4.11,127.74,51.09,2.555,63.87,2,23
1885,24,40669,127.48216216216217,132.65162162162162,0,1,Beverages,Thai,0.961,5.17,127.48,50.99,2.55,63.74,2,24
1885,25,39250,127.50635135135137,127.07256756756757,0,1,Beverages,Thai,1.0034,-0.43,127.51,51.0,2.55,63.75,2,25
1885,26,41490,127.57293333333335,126.76573333333334,0,1,Beverages,Thai,1.0064,-0.81,127.57,51.03,2.552,63.79,2,26
1885,27,45949,112.80946666666668,126.86960000000002,0,1,Beverages,Thai,0.8892,14.06,112.81,45.12,2.256,56.4,2,27
1885,28,43650,112.8588,126.95933333333335,0,1,Beverages,Thai,0.8889,14.1,112.86,45.14,2.257,56.43,2,28
1885,29,44782,112.73146666666668,126.06693333333334,0,1,Beverages,Thai,0.8942,13.34,112.73,45.09,2.254,56.37,2,29
1885,30,46883,113.02578947368423,125.86789473684212,0,1,Beverages,Thai,0.898,12.84,113.03,45.21,2.26,56.51,2,30
1885,31,49586,122.75077922077921,126.62324675324675,0,1,Beverages,Thai,0.9694,3.87,122.75,49.1,2.455,61.38,2,31
1885,32,51224,122.80116883116884,126.46935064935064,0,1,Beverages,Thai,0.971,3.67,122.8,49.12,2.456,61.4,2,32
1885,33,51247,122.9535064935065,123.76207792207792,0,1,Beverages,Thai,0.9935,0.81,122.95,49.18,2.459,61.48,2,33
1885,34,50575,122.60818181818182,123.08142857142857,0,1,Beverages,Thai,0.9962,0.47,122.61,49.04,2.452,61.3,2,34
