meal_id,week,num_orders,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,price_ratio,price_discount,selling_price,unit_cost,holding_cost,shortage_cost,shelf_life_weeks,week_of_year,lag_1,lag_4,rolling_4,rolling_8
1971,17,12501,295.9713157894737,300.2573684210526,0,1,Sandwich,Italian,0.9857,4.29,295.97,118.39,5.92,147.99,2,17,10178.0,14403.0,11574.0,34298.75
1971,18,14700,298.4373684210526,300.3594736842105,0,1,Sandwich,Italian,0.9936,1.92,298.44,119.37,5.969,149.22,2,18,12501.0,11697.0,11098.5,33953.375
1971,19,14654,295.95894736842104,299.16973684210524,0,0,Sandwich,Italian,0.9893,3.21,295.96,118.38,5.919,147.98,2,19,14700.0,10018.0,11849.25,23510.625
1971,20,16368,296.46631578947364,299.233947368421,0,0,Sandwich,Italian,0.9908,2.77,296.47,118.59,5.93,148.23,2,20,14654.0,10178.0,13008.25,15474.0
1971,21,20590,296.67052631578946,299.37355263157895,0,1,Sandwich,Italian,0.991,2.7,296.67,118.67,5.934,148.34,2,21,16368.0,12501.0,14555.75,13064.875
1971,22,79337,243.5598684210526,299.41302631578947,1,1,Sandwich,Italian,0.8135,55.85,243.56,97.42,4.871,121.78,2,22,20590.0,14700.0,16578.0,13838.25
1971,23,70034,242.885,299.32092105263155,1,1,Sandwich,Italian,0.8115,56.44,242.88,97.15,4.858,121.44,2,23,79337.0,14654.0,32737.25,22293.25
1971,24,19201,294.31894736842105,297.8957894736842,0,1,Sandwich,Italian,0.988,3.58,294.32,117.73,5.887,147.16,2,24,70034.0,16368.0,46582.25,29795.25
1971,25,19020,295.343552631579,299.6913157894737,0,1,Sandwich,Italian,0.9855,4.35,295.34,118.14,5.907,147.67,2,25,19201.0,20590.0,47290.5,30923.125
1971,26,20287,299.24355263157895,300.4527631578947,0,1,Sandwich,Italian,0.996,1.21,299.24,119.7,5.985,149.62,2,26,19020.0,79337.0,46898.0,31738.0
1971,27,17862,300.51421052631576,300.408947368421,0,0,Sandwich,Italian,1.0004,-0.11,300.51,120.21,6.01,150.26,2,27,20287.0,70034.0,32135.5,32436.375
1971,28,13129,301.0642105263158,300.9984210526316,0,0,Sandwich,Italian,1.0002,-0.07,301.06,120.43,6.022,150.53,2,28,17862.0,19201.0,19092.5,32837.375
1971,29,11323,301.0263157894737,300.94736842105266,0,0,Sandwich,Italian,1.0003,-0.08,301.03,120.41,6.02,150.51,2,29,13129.0,19020.0,17574.5,32432.5
1971,30,113687,234.34723684210525,300.74881578947367,1,1,Sandwich,Italian,0.7792,66.4,234.35,93.74,4.687,117.17,2,30,11323.0,20287.0,15650.25,31274.125
1971,31,29438,284.61,289.7679220779221,0,1,Sandwich,Italian,0.9822,5.16,284.61,113.84,5.692,142.3,2,31,113687.0,17862.0,39000.25,35567.875
1971,32,157509,242.35675324675327,289.677012987013,1,1,Sandwich,Italian,0.8366,47.32,242.36,96.94,4.847,121.18,2,32,29438.0,13129.0,41894.25,30493.375
1971,33,20574,291.77986842105264,295.00131578947367,0,1,Sandwich,Italian,0.9891,3.22,291.78,116.71,5.836,145.89,2,33,157509.0,11323.0,77989.25,47781.875
1971,34,17542,298.78766233766237,301.7083116883117,0,1,Sandwich,Italian,0.9903,2.92,298.79,119.52,5.976,149.39,2,34,20574.0,113687.0,80302.0,47976.125
1971,35,25024,301.64649350649347,304.83909090909094,0,1,Sandwich,Italian,0.9895,3.19,301.65,120.66,6.033,150.82,2,35,17542.0,29438.0,56265.75,47633.0
1971,36,24206,304.9402631578947,305.2497368421053,0,1,Sandwich,Italian,0.999,0.31,304.94,121.98,6.099,152.47,2,36,25024.0,157509.0,55162.25,48528.25
1971,37,18608,304.77253333333334,304.98586666666665,0,0,Sandwich,Italian,0.9993,0.21,304.77,121.91,6.096,152.39,2,37,24206.0,20574.0,21836.5,49912.875
1971,38,16471,305.4392105263158,305.38657894736843,0,0,Sandwich,Italian,1.0002,-0.05,305.44,122.18,6.109,152.72,2,38,18608.0,17542.0,21345.0,50823.5
1971,39,21289,305.375,305.26973684210526,0,0,Sandwich,Italian,1.0003,-0.11,305.38,122.15,6.108,152.69,2,39,16471.0,25024.0,21077.25,38671.5
1971,40,44358,272.7790789473684,305.51934210526315,0,1,Sandwich,Italian,0.8928,32.74,272.78,109.11,5.456,136.39,2,40,21289.0,24206.0,20143.5,37652.875
1971,41,29702,272.5493421052632,305.61026315789474,0,1,Sandwich,Italian,0.8918,33.06,272.55,109.02,5.451,136.27,2,41,44358.0,18608.0,25181.5,23509.0
1971,42,28693,272.76986842105265,305.3207894736842,0,1,Sandwich,Italian,0.8934,32.55,272.77,109.11,5.456,136.38,2,42,29702.0,16471.0,27955.0,24650.0
1971,43,27252,272.3048684210527,305.11776315789473,0,0,Sandwich,Italian,0.8925,32.81,272.3,108.92,5.446,136.15,2,43,28693.0,21289.0,31010.5,26043.875
1971,44,21284,305.0957894736842,305.0563157894737,0,0,Sandwich,Italian,1.0001,-0.04,305.1,122.04,6.102,152.55,2,44,27252.0,44358.0,32501.25,26322.375
1971,45,20653,304.8772368421052,305.4005263157895,0,1,Sandwich,Italian,0.9983,0.52,304.88,121.95,6.098,152.44,2,45,21284.0,29702.0,26732.75,25957.125
1971,46,59388,244.0221052631579,305.2294736842105,1,1,Sandwich,Italian,0.7995,61.21,244.02,97.61,4.881,122.01,2,46,20653.0,28693.0,24470.5,26212.75
1971,47,49628,244.2707792207792,304.95805194805195,1,1,Sandwich,Italian,0.801,60.69,244.27,97.71,4.886,122.14,2,47,59388.0,27252.0,32144.25,31577.375
1971,48,205806,174.99064935064936,304.984025974026,1,1,Sandwich,Italian,0.5738,129.99,174.99,70.0,3.5,87.5,2,48,49628.0,21284.0,37738.25,35119.75
1971,49,34869,276.11506493506494,303.5277922077922,0,1,Sandwich,Italian,0.9097,27.41,276.12,110.45,5.523,138.06,2,49,205806.0,20653.0,83868.75,55300.75
1971,50,28626,275.23285714285714,303.0841558441558,0,1,Sandwich,Italian,0.9081,27.85,275.23,110.09,5.504,137.62,2,50,34869.0,59388.0,87422.75,55946.625
1971,51,34223,254.58727272727273,303.33493506493505,1,1,Sandwich,Italian,0.8393,48.75,254.59,101.83,5.092,127.29,2,51,28626.0,49628.0,79732.25,55938.25
1971,52,29461,291.84883116883117,299.8383116883117,0,1,Sandwich,Italian,0.9734,7.99,291.85,116.74,5.837,145.92,2,52,34223.0,205806.0,75881.0,56809.625
1971,53,30948,293.82389610389606,300.59415584415586,0,1,Sandwich,Italian,0.9775,6.77,293.82,117.53,5.876,146.91,2,1,29461.0,34869.0,31794.75,57831.75
1971,54,26123,296.3583116883117,300.95675324675324,0,1,Sandwich,Italian,0.9847,4.6,296.36,118.54,5.927,148.18,2,2,30948.0,28626.0,30814.5,59118.625
1971,55,24383,296.95,301.09376623376625,0,1,Sandwich,Italian,0.9862,4.14,296.95,118.78,5.939,148.48,2,3,26123.0,34223.0,30188.75,54960.5
1971,56,24365,298.82740259740257,300.3051948051948,0,0,Sandwich,Italian,0.9951,1.48,298.83,119.53,5.977,149.41,2,4,24383.0,29461.0,27728.75,51804.875
1971,57,30001,297.6416883116883,299.1297402597403,0,1,Sandwich,Italian,0.995,1.49,297.64,119.06,5.953,148.82,2,5,24365.0,30948.0,26454.75,29124.75
1971,58,26116,297.43896103896105,299.00493506493507,0,1,Sandwich,Italian,0.9948,1.57,297.44,118.98,5.949,148.72,2,6,30001.0,26123.0,26218.0,28516.25
1971,59,26725,296.9492207792208,298.5411688311688,0,1,Sandwich,Italian,0.9947,1.59,296.95,118.78,5.939,148.47,2,7,26116.0,24383.0,26216.25,28202.5
1971,60,168466,243.27168831168828,298.35935064935063,1,1,Sandwich,Italian,0.8154,55.09,243.27,97.31,4.866,121.64,2,8,26725.0,24365.0,26801.75,27265.25
1971,61,28520,294.8096103896104,296.8412987012987,0,1,Sandwich,Italian,0.9932,2.03,294.81,117.92,5.896,147.4,2,9,168466.0,30001.0,62827.0,44640.875
1971,62,12593,298.4235064935065,299.1187012987013,0,1,Sandwich,Italian,0.9977,0.7,298.42,119.37,5.969,149.21,2,10,28520.0,26116.0,62456.75,44337.375
1971,63,18723,298.564025974026,299.32337662337665,0,1,Sandwich,Italian,0.9975,0.76,298.56,119.43,5.972,149.28,2,11,12593.0,26725.0,59076.0,42646.125
1971,64,16254,296.4114285714286,296.2166233766234,0,0,Sandwich,Italian,1.0007,-0.19,296.41,118.56,5.928,148.21,2,12,18723.0,168466.0,57075.5,41938.625
1971,65,22718,296.33,296.25207792207794,0,0,Sandwich,Italian,1.0003,-0.08,296.33,118.53,5.927,148.16,2,13,16254.0,28520.0,19022.5,40924.75
1971,66,24112,296.2823376623376,296.33428571428567,0,0,Sandwich,Italian,0.9998,0.05,296.28,118.51,5.926,148.14,2,14,22718.0,12593.0,17572.0,40014.375
1971,67,24506,293.71831168831164,295.792987012987,0,0,Sandwich,Italian,0.993,2.07,293.72,117.49,5.874,146.86,2,15,24112.0,18723.0,20451.75,39763.875
1971,68,154771,192.6848051948052,295.805974025974,1,1,Sandwich,Italian,0.6514,103.12,192.68,77.07,3.854,96.34,2,16,24506.0,16254.0,21897.5,39486.5
1971,69,145122,192.81,295.7020779220779,1,1,Sandwich,Italian,0.652,102.89,192.81,77.12,3.856,96.4,2,17,154771.0,22718.0,56526.75,37774.625
1971,70,162049,193.16584415584416,295.9098701298701,1,1,Sandwich,Italian,0.6528,102.74,193.17,77.27,3.864,96.58,2,18,145122.0,24112.0,87127.75,52349.875
1971,71,144252,192.51402597402597,295.98779220779215,1,1,Sandwich,Italian,0.6504,103.47,192.51,77.01,3.851,96.26,2,19,162049.0,24506.0,121612.0,71031.875
1971,72,23981,286.951948051948,293.0184415584415,0,1,Sandwich,Italian,0.9793,6.07,286.95,114.78,5.739,143.48,2,20,144252.0,154771.0,151548.5,86723.0
1971,73,22596,292.5420779220779,296.13987012987013,0,1,Sandwich,Italian,0.9879,3.6,292.54,117.02,5.851,146.27,2,21,23981.0,145122.0,118851.0,87688.875
1971,74,43000,295.59935064935064,296.1594805194805,1,1,Sandwich,Italian,0.9981,0.56,295.6,118.24,5.912,147.8,2,22,22596.0,162049.0,88219.5,87673.625
1971,75,71171,249.80974025974024,295.69103896103894,1,1,Sandwich,Italian,0.8448,45.88,249.81,99.92,4.996,124.9,2,23,43000.0,144252.0,58457.25,90034.625
1971,76,39559,243.90584415584416,295.36350649350646,0,1,Sandwich,Italian,0.8258,51.46,243.91,97.56,4.878,121.95,2,24,71171.0,23981.0,40187.0,95867.75
1971,77,17158,293.7892105263158,294.61328947368423,0,1,Sandwich,Italian,0.9972,0.82,293.79,117.52,5.876,146.89,2,25,39559.0,22596.0,44081.5,81466.25
1971,78,14418,290.13202898550725,296.13173913043477,0,1,Sandwich,Italian,0.9797,6.0,290.13,116.05,5.802,145.07,2,26,17158.0,43000.0,42722.0,65470.75
1971,79,27213,294.97346666666664,296.2409333333333,0,1,Sandwich,Italian,0.9957,1.27,294.97,117.99,5.9,147.49,2,27,14418.0,71171.0,35576.5,47016.875
1971,80,21472,295.25894736842105,296.48263157894735,0,0,Sandwich,Italian,0.9959,1.22,295.26,118.1,5.905,147.63,2,28,27213.0,39559.0,24587.0,32387.0
1971,81,20396,295.15922077922073,296.5496103896104,0,0,Sandwich,Italian,0.9953,1.39,295.16,118.06,5.903,147.58,2,29,21472.0,17158.0,20065.25,32073.375
1971,82,19908,295.34025974025974,296.62675324675325,0,1,Sandwich,Italian,0.9957,1.29,295.34,118.14,5.907,147.67,2,30,20396.0,14418.0,20874.75,31798.375
1971,83,24833,297.6003896103896,298.6037662337662,0,1,Sandwich,Italian,0.9966,1.0,297.6,119.04,5.952,148.8,2,31,19908.0,27213.0,22247.25,28911.875
1971,84,21296,299.30883116883115,299.23090909090905,0,1,Sandwich,Italian,1.0003,-0.08,299.31,119.72,5.986,149.65,2,32,24833.0,21472.0,21652.25,23119.625
1971,85,16746,298.78493506493504,299.1096103896104,0,1,Sandwich,Italian,0.9989,0.32,298.78,119.51,5.976,149.39,2,33,21296.0,20396.0,21608.25,20836.75
1971,86,15304,299.04038961038964,299.06636363636363,0,0,Sandwich,Italian,0.9999,0.03,299.04,119.62,5.981,149.52,2,34,16746.0,19908.0,20695.75,20785.25
1971,87,15311,302.7853246753247,303.2742857142857,0,0,Sandwich,Italian,0.9984,0.49,302.79,121.11,6.056,151.39,2,35,15304.0,24833.0,19544.75,20896.0
1971,88,18276,303.12467532467537,303.6655844155844,0,0,Sandwich,Italian,0.9982,0.54,303.12,121.25,6.062,151.56,2,36,15311.0,21296.0,17164.25,19408.25
1971,89,14021,303.10103896103897,303.55103896103896,0,0,Sandwich,Italian,0.9985,0.45,303.1,121.24,6.062,151.55,2,37,18276.0,16746.0,16409.25,19008.75
1971,90,13058,307.63493506493506,308.0979220779221,0,0,Sandwich,Italian,0.9985,0.46,307.63,123.05,6.152,153.82,2,38,14021.0,15304.0,15728.0,18211.875
1971,91,18423,306.7164935064935,308.16090909090906,0,1,Sandwich,Italian,0.9953,1.44,306.72,122.69,6.134,153.36,2,39,13058.0,15311.0,15166.5,17355.625
1971,92,118890,194.84727272727272,308.3297402597403,1,1,Sandwich,Italian,0.6319,113.48,194.85,77.94,3.897,97.42,2,40,18423.0,18276.0,15944.5,16554.375
1971,93,101428,194.2992207792208,308.1479220779221,1,1,Sandwich,Italian,0.6305,113.85,194.3,77.72,3.886,97.15,2,41,118890.0,14021.0,41098.0,28753.625
1971,94,20093,302.51844155844157,306.00870129870134,0,1,Sandwich,Italian,0.9886,3.49,302.52,121.01,6.05,151.26,2,42,101428.0,13058.0,62949.75,39338.875
1971,95,17585,305.87947368421055,307.28789473684213,0,0,Sandwich,Italian,0.9954,1.41,305.88,122.35,6.118,152.94,2,43,20093.0,18423.0,64708.5,39937.5
1971,96,22501,305.718961038961,307.93142857142857,0,0,Sandwich,Italian,0.9928,2.21,305.72,122.29,6.115,152.86,2,44,17585.0,118890.0,64499.0,40221.75
1971,97,22710,306.4645454545455,308.04948051948054,0,0,Sandwich,Italian,0.9949,1.58,306.46,122.59,6.13,153.23,2,45,22501.0,101428.0,40401.75,40749.875
1971,98,20261,311.13896103896104,312.71246753246754,0,0,Sandwich,Italian,0.995,1.57,311.14,124.46,6.223,155.57,2,46,22710.0,20093.0,20722.25,41836.0
1971,99,18015,311.00831168831166,312.5932467532468,0,0,Sandwich,Italian,0.9949,1.58,311.01,124.4,6.22,155.5,2,47,20261.0,17585.0,20764.25,42736.375
1971,100,24175,310.5606493506494,312.2271428571429,0,0,Sandwich,Italian,0.9947,1.67,310.56,124.22,6.211,155.28,2,48,18015.0,22501.0,20871.75,42685.375
1971,101,21479,307.1916883116883,310.79571428571427,0,1,Sandwich,Italian,0.9884,3.6,307.19,122.88,6.144,153.6,2,49,24175.0,22710.0,21290.25,30846.0
1971,102,16273,310.6335064935065,310.43870129870135,0,0,Sandwich,Italian,1.0006,-0.19,310.63,124.25,6.212,155.32,2,50,21479.0,20261.0,20982.5,20852.375
1971,103,14982,310.5161842105263,310.7003947368421,0,0,Sandwich,Italian,0.9994,0.18,310.52,124.21,6.21,155.26,2,51,16273.0,18015.0,19985.5,20374.875
1971,104,21710,310.9618181818182,310.9618181818182,0,0,Sandwich,Italian,1.0,0.0,310.96,124.38,6.219,155.48,2,52,14982.0,24175.0,19227.25,20049.5
1971,105,39440,312.738051948052,312.7120779220779,0,1,Sandwich,Italian,1.0001,-0.03,312.74,125.1,6.255,156.37,2,1,21710.0,21479.0,18611.0,19950.625
1971,106,22935,311.63896103896104,312.72311688311686,0,0,Sandwich,Italian,0.9965,1.08,311.64,124.66,6.233,155.82,2,2,39440.0,16273.0,23101.25,22041.875
1971,107,21032,311.9283116883117,312.07116883116885,0,1,Sandwich,Italian,0.9995,0.14,311.93,124.77,6.238,155.96,2,3,22935.0,14982.0,24766.75,22376.125
1971,108,105657,242.9174025974026,311.9283116883117,1,1,Sandwich,Italian,0.7788,69.01,242.92,97.17,4.858,121.46,2,4,21032.0,21710.0,26279.25,22753.25
1971,109,100255,242.33480519480517,312.09714285714284,1,1,Sandwich,Italian,0.7765,69.76,242.33,96.93,4.847,121.17,2,5,105657.0,39440.0,47266.0,32938.5
1971,110,24397,308.42428571428576,310.4681818181818,0,1,Sandwich,Italian,0.9934,2.04,308.42,123.37,6.169,154.21,2,6,100255.0,22935.0,62469.75,42785.5
1971,111,21553,310.9796103896104,312.37116883116886,0,0,Sandwich,Italian,0.9955,1.39,310.98,124.39,6.22,155.49,2,7,24397.0,21032.0,62835.25,43801.0
1971,112,23162,311.51493506493506,312.61922077922077,0,0,Sandwich,Italian,0.9965,1.1,311.51,124.61,6.23,155.76,2,8,21553.0,105657.0,62965.5,44622.375
1971,113,26441,312.87896103896105,312.8919480519481,0,0,Sandwich,Italian,1.0,0.01,312.88,125.15,6.258,156.44,2,9,23162.0,100255.0,42341.75,44803.875
1971,114,24555,312.29207792207797,312.2531168831169,0,0,Sandwich,Italian,1.0001,-0.04,312.29,124.92,6.246,156.15,2,10,26441.0,24397.0,23888.25,43179.0
1971,115,20352,312.207012987013,312.45376623376626,0,1,Sandwich,Italian,0.9992,0.25,312.21,124.88,6.244,156.1,2,11,24555.0,21553.0,23927.75,43381.5
1971,116,63572,290.4642857142857,312.0424675324675,1,1,Sandwich,Italian,0.9308,21.58,290.46,116.19,5.81,145.23,2,12,20352.0,23162.0,23627.5,43296.5
1971,117,16162,310.3905263157895,311.4853947368421,0,1,Sandwich,Italian,0.9965,1.09,310.39,124.16,6.208,155.2,2,13,63572.0,26441.0,33730.0,38035.875
1971,118,16292,312.677012987013,312.41727272727275,0,0,Sandwich,Italian,1.0008,-0.26,312.68,125.07,6.254,156.34,2,14,16162.0,24555.0,31160.25,27524.25
1971,119,15754,312.7120779220779,312.6341558441559,0,0,Sandwich,Italian,1.0002,-0.08,312.71,125.08,6.254,156.36,2,15,16292.0,20352.0,29094.5,26511.125
1971,120,15423,310.89805194805194,311.99363636363637,0,0,Sandwich,Italian,0.9965,1.1,310.9,124.36,6.218,155.45,2,16,15754.0,63572.0,27945.0,25786.25
1971,121,160816,193.72922077922078,311.9287012987013,1,1,Sandwich,Italian,0.6211,118.2,193.73,77.49,3.874,96.86,2,17,15423.0,16162.0,15907.75,24818.875
1971,122,149544,193.6383116883117,311.99363636363637,1,1,Sandwich,Italian,0.6206,118.36,193.64,77.46,3.873,96.82,2,18,160816.0,16292.0,52071.25,41615.75
1971,123,158018,193.80831168831168,312.0975324675325,1,1,Sandwich,Italian,0.621,118.29,193.81,77.52,3.876,96.9,2,19,149544.0,15754.0,85384.25,57239.375
1971,124,131391,193.8048051948052,312.0196103896104,1,1,Sandwich,Italian,0.6211,118.21,193.8,77.52,3.876,96.9,2,20,158018.0,15423.0,120950.25,74447.625
1971,125,20916,305.242987012987,307.3554545454545,0,0,Sandwich,Italian,0.9931,2.11,305.24,122.1,6.105,152.62,2,21,131391.0,160816.0,149942.25,82925.0
1971,126,20801,310.95909090909095,312.45428571428573,0,1,Sandwich,Italian,0.9952,1.5,310.96,124.38,6.219,155.48,2,22,20916.0,149544.0,114967.25,83519.25
1971,127,19846,310.74688311688317,312.39597402597406,0,0,Sandwich,Italian,0.9947,1.65,310.75,124.3,6.215,155.37,2,23,20801.0,158018.0,82781.5,84082.875
1971,128,38596,276.0910389610389,306.3385714285714,0,1,Sandwich,Italian,0.9013,30.25,276.09,110.44,5.522,138.05,2,24,19846.0,131391.0,48238.5,84594.375
1971,129,22653,278.4157142857143,301.56142857142856,0,1,Sandwich,Italian,0.9232,23.15,278.42,111.37,5.568,139.21,2,25,38596.0,20916.0,25039.75,87491.0
1971,130,16234,311.7751948051948,311.8531168831169,0,0,Sandwich,Italian,0.9998,0.08,311.78,124.71,6.236,155.89,2,26,22653.0,20801.0,25474.0,70220.625
1971,131,30838,287.7290909090909,311.20000000000005,0,0,Sandwich,Italian,0.9246,23.47,287.73,115.09,5.754,143.86,2,27,16234.0,19846.0,24332.25,53556.875
1971,132,198298,193.972987012987,311.14805194805194,1,1,Sandwich,Italian,0.6234,117.18,193.97,77.59,3.88,96.99,2,28,30838.0,38596.0,27080.25,37659.375
1971,133,145649,196.45818181818183,311.1090909090909,1,1,Sandwich,Italian,0.6315,114.65,196.46,78.58,3.929,98.23,2,29,198298.0,22653.0,67005.75,46022.75
1971,134,21794,299.80727272727273,309.54662337662336,0,1,Sandwich,Italian,0.9685,9.74,299.81,119.92,5.996,149.9,2,30,145649.0,16234.0,97754.75,61614.375
1971,135,22558,309.0316883116883,314.1218181818182,0,1,Sandwich,Italian,0.9838,5.09,309.03,123.61,6.18,154.52,2,31,21794.0,30838.0,99144.75,61738.5
1993,9,55416,127.25842105263158,128.36315789473684,0,1,Beverages,Thai,0.9914,1.1,127.26,50.9,2.545,63.63,2,9,70476.0,56110.0,59095.75,62036.875
1993,10,51841,127.60855263157895,128.43736842105264,0,1,Beverages,Thai,0.9935,0.83,127.61,51.04,2.552,63.8,2,10,55416.0,52759.0,58922.25,61322.625
1993,11,58630,128.85653333333332,128.83666666666667,0,1,Beverages,Thai,1.0002,-0.02,128.86,51.54,2.577,64.43,2,11,51841.0,57038.0,58692.75,58688.125
1993,12,60480,128.97578947368422,128.3775,0,1,Beverages,Thai,1.0047,-0.6,128.98,51.59,2.58,64.49,2,12,58630.0,70476.0,59090.75,58065.875
1993,13,59799,129.40934210526316,128.65671052631578,0,1,Beverages,Thai,1.0058,-0.75,129.41,51.76,2.588,64.7,2,13,60480.0,55416.0,56591.75,57843.75
1993,14,45566,129.6446052631579,129.04197368421055,0,1,Beverages,Thai,1.0047,-0.6,129.64,51.86,2.593,64.82,2,14,59799.0,51841.0,57687.5,58304.875
1993,15,47584,125.33947368421052,129.1161842105263,0,1,Beverages,Thai,0.9707,3.78,125.34,50.14,2.507,62.67,2,15,45566.0,58630.0,56118.75,57405.75
1993,16,45891,125.4296052631579,129.36263157894737,0,1,Beverages,Thai,0.9696,3.93,125.43,50.17,2.508,62.71,2,16,47584.0,60480.0,53357.25,56224.0
1993,17,50450,125.30157894736843,129.10657894736843,0,1,Beverages,Thai,0.9705,3.81,125.3,50.12,2.506,62.65,2,17,45891.0,59799.0,49710.0,53150.875
1993,18,48575,125.68565789473685,129.2175,0,1,Beverages,Thai,0.9727,3.53,125.69,50.27,2.514,62.84,2,18,50450.0,45566.0,47372.75,52530.125
1993,19,51169,120.65736842105264,129.35065789473683,0,1,Beverages,Thai,0.9328,8.69,120.66,48.26,2.413,60.33,2,19,48575.0,47584.0,48125.0,52121.875
1993,20,50498,120.45266666666667,129.21826666666666,0,1,Beverages,Thai,0.9322,8.77,120.45,48.18,2.409,60.23,2,20,51169.0,45891.0,49021.25,51189.25
1993,21,51337,120.25736842105262,127.85499999999999,0,1,Beverages,Thai,0.9406,7.6,120.26,48.1,2.405,60.13,2,21,50498.0,50450.0,50173.0,49941.5
1993,22,54509,120.27092105263158,127.47013157894736,0,1,Beverages,Thai,0.9435,7.2,120.27,48.11,2.406,60.14,2,22,51337.0,48575.0,50394.75,48883.75
1993,23,47734,128.09592105263158,132.0428947368421,0,1,Beverages,Thai,0.9701,3.95,128.1,51.24,2.562,64.05,2,23,54509.0,51169.0,51878.25,50001.625
1993,24,43363,127.55868421052632,131.92447368421054,0,1,Beverages,Thai,0.9669,4.37,127.56,51.02,2.551,63.78,2,24,47734.0,50498.0,51019.5,50020.375
1993,25,38743,127.2767105263158,126.90855263157896,0,1,Beverages,Thai,1.0029,-0.37,127.28,50.91,2.546,63.64,2,25,43363.0,51337.0,49235.75,49704.375
1993,26,42356,128.0696052631579,126.66486842105265,0,1,Beverages,Thai,1.0111,-1.4,128.07,51.23,2.562,64.03,2,26,38743.0,54509.0,46087.25,48241.0
1993,27,45558,113.11355263157895,126.71986842105264,0,1,Beverages,Thai,0.8926,13.61,113.11,45.25,2.262,56.56,2,27,42356.0,47734.0,43049.0,47463.625
1993,28,44322,113.34092105263157,126.31986842105262,0,1,Beverages,Thai,0.8973,12.98,113.34,45.34,2.267,56.67,2,28,45558.0,43363.0,42505.0,46762.25
1993,29,43458,113.19894736842106,126.21934210526315,0,1,Beverages,Thai,0.8968,13.02,113.2,45.28,2.264,56.6,2,29,44322.0,38743.0,42744.75,45990.25
1993,30,44091,113.21610389610389,126.37597402597403,0,1,Beverages,Thai,0.8959,13.16,113.22,45.29,2.264,56.61,2,30,43458.0,42356.0,43923.5,45005.375
1993,31,48282,123.22545454545455,126.77051948051948,0,1,Beverages,Thai,0.972,3.55,123.23,49.29,2.464,61.61,2,31,44091.0,45558.0,44357.25,43703.125
1993,32,45386,122.85194805194806,127.18779220779221,0,1,Beverages,Thai,0.9659,4.34,122.85,49.14,2.457,61.43,2,32,48282.0,44322.0,45038.25,43771.625
1993,33,47987,122.99184210526317,123.95592105263158,0,1,Beverages,Thai,0.9922,0.96,122.99,49.2,2.46,61.5,2,33,45386.0,43458.0,45304.25,44024.5
1993,34,46128,123.23493506493507,123.92662337662338,0,1,Beverages,Thai,0.9944,0.69,123.23,49.29,2.464,61.62,2,34,47987.0,44091.0,46436.5,45180.0
1993,35,49027,123.0731168831169,123.82272727272728,0,1,Beverages,Thai,0.9939,0.75,123.07,49.23,2.462,61.54,2,35,46128.0,48282.0,46945.75,45651.5
1993,36,58366,117.55000000000001,123.80415584415584,1,1,Beverages,Thai,0.9495,6.25,117.55,47.02,2.351,58.78,2,36,49027.0,45386.0,47132.0,46085.125
1993,37,47640,121.81605263157896,122.54276315789474,0,1,Beverages,Thai,0.9941,0.73,121.82,48.73,2.436,60.91,2,37,58366.0,47987.0,50377.0,47840.625
1993,38,49995,120.11077922077924,121.21311688311688,0,1,Beverages,Thai,0.9909,1.1,120.11,48.04,2.402,60.06,2,38,47640.0,46128.0,50290.25,48363.375
1993,39,53019,122.03272727272727,122.7409090909091,0,1,Beverages,Thai,0.9942,0.71,122.03,48.81,2.44,61.02,2,39,49995.0,49027.0,51257.0,49101.375
1993,40,48011,121.94727272727273,122.68818181818182,0,1,Beverages,Thai,0.994,0.74,121.95,48.78,2.439,60.97,2,40,53019.0,58366.0,52255.0,49693.5
1993,41,48558,122.87155844155845,123.28376623376624,0,1,Beverages,Thai,0.9967,0.41,122.87,49.15,2.458,61.44,2,41,48011.0,47640.0,49666.25,50021.625
1993,42,45042,123.08960526315789,123.57934210526317,0,1,Beverages,Thai,0.996,0.49,123.09,49.24,2.462,61.54,2,42,48558.0,49995.0,49895.75,50093.0
1993,43,44551,122.88776315789472,123.31526315789475,0,1,Beverages,Thai,0.9965,0.43,122.89,49.16,2.458,61.44,2,43,45042.0,53019.0,48657.5,49957.25
1993,44,43197,123.18605263157895,123.2196052631579,0,1,Beverages,Thai,0.9997,0.03,123.19,49.27,2.464,61.59,2,44,44551.0,48011.0,46540.5,49397.75
1993,45,48605,119.91473684210527,123.29736842105264,0,1,Beverages,Thai,0.9726,3.38,119.91,47.97,2.398,59.96,2,45,43197.0,48558.0,45337.0,47501.625
1993,46,53380,117.76934210526318,123.1928947368421,0,1,Beverages,Thai,0.956,5.42,117.77,47.11,2.356,58.88,2,46,48605.0,45042.0,45348.75,47622.25
1993,47,48326,118.53789473684212,123.27065789473684,0,1,Beverages,Thai,0.9616,4.73,118.54,47.42,2.371,59.27,2,47,53380.0,44551.0,47433.25,48045.375
1993,48,69405,107.83545454545454,123.1322077922078,1,1,Beverages,Thai,0.8758,15.3,107.84,43.13,2.157,53.92,2,48,48326.0,43197.0,48377.0,47458.75
1993,49,68132,107.97753246753247,123.17116883116884,1,1,Beverages,Thai,0.8766,15.19,107.98,43.19,2.16,53.99,2,49,69405.0,48605.0,54929.0,50133.0
